Energy	total	scatter	capture	fission
95008.83	1.707107	0	0.006039815	0
95019.73	1.90197	0	0.006565851	0
95030.62	2.13562	0	0.007162703	0
95040.61	2.393879	0	0.007788894	0
95050.6	2.705497	0	0.008508859	0
95060.59	3.080226	0	0.009337496	0
95070.58	3.53202	0	0.01029622	0
95080.57	4.078987	0	0.01141243	0
95090.56	4.744318	0	0.01272055	0
95100.55	5.557869	0	0.01426398	0
95110.53	6.55714	0	0.01609559	0
95120.58	7.802372	0	0.01830269	0
95125.61	8.535528	0	0.01957084	0
95130.63	9.353135	0	0.02096207	0
95135.66	10.26964	0	0.02249633	0
95140.68	11.29394	0	0.02418324	0
95145.71	12.4441	0	0.02604663	0
95150.73	13.73089	0	0.02809719	0
95155.76	15.17608	0	0.03036192	0
95160.78	16.79147	0	0.0328505	0
95165.81	18.60146	0	0.03559041	0
95170.83	20.61621	0	0.03858533	0
95175.86	22.85919	0	0.04185624	0
95180.88	25.33396	0	0.04539063	0
95190.93	31.01355	0	0.05321062	0
95213.47	45.74965	0	0.07173742	0
95219.11	49.22321	0	0.07553749	0
95224.74	52.24657	0	0.07849361	0
95230.37	54.62696	0	0.08037708	0
95236	56.20651	0	0.08102616	0
95243.52	56.91916	0	0.07988588	0
95249.46	56.35674	0	0.07747464	0
95255.39	54.91477	0	0.07397631	0
95267.25	50.10482	0	0.06491574	0
95279.12	44.07001	0	0.05496389	0
95290.98	38.04752	0	0.04570847	0
95302.85	32.63424	0	0.03785089	0
95308.78	30.23701	0	0.0344824	0
95314.71	28.04997	0	0.03146458	0
95320.65	26.06236	0	0.02876745	0
95326.58	24.26813	0	0.02637014	0
95338.44	21.18787	0	0.02233914	0
95346.38	19.45373	0	0.02011834	0
95354.32	17.94181	0	0.01821191	0
95362.26	16.62126	0	0.0165702	0
95370.19	15.46667	0	0.01515316	0
95378.13	14.45228	0	0.01392247	0
95386.06	13.5619	0	0.01285315	0
95394	12.78044	0	0.01192281	0
95401.93	12.09741	0	0.01111554	0
95417.81	10.9417	0	0.009757507	0
95433.68	10.032	0	0.008689552	0
95449.55	9.321369	0	0.007846109	0
95465.42	8.771867	0	0.007175093	0
95486.59	8.243201	0	0.006484459	0
95507.75	7.907441	0	0.005970957	0
95528.91	7.734011	0	0.005590526	0
95550.07	7.703881	0	0.00531309	0
95571.18	7.808467	0	0.005119252	0
95592.29	8.033406	0	0.004988655	0
95613.4	8.377618	0	0.004910765	0
95634.5	8.840612	0	0.004876818	0
95665.44	9.736413	0	0.004891189	0
95696.38	10.88694	0	0.004963641	0
95727.32	12.29183	0	0.005077282	0
95758.25	13.96616	0	0.005215724	0
95789.19	15.81215	0	0.005360679	0
95820.13	17.84419	0	0.005491331	0
95882	22.05744	0	0.005660529	0
95938.25	25.55882	0	0.005615688	0
95966.38	27.04094	0	0.005518461	0
95994.5	28.19588	0	0.005361774	0
96022.63	29.13898	0	0.00517284	0
96050.75	29.72664	0	0.004940014	0
96107	30.14924	0	0.004417435	0
96180.27	29.40932	0	0.003707468	0
96253.53	27.91801	0	0.003061535	0
96290.17	27.04006	0	0.002776567	0
96326.8	26.1341	0	0.002523969	0
96400.06	24.35511	0	0.002084905	0
96473.33	22.71323	0	0.001741116	0
96509.96	21.95434	0	0.001596242	0
96546.59	21.24868	0	0.001469305	0
96583.22	20.57476	0	0.001352388	0
96619.85	19.95558	0	0.001251129	0
96693.11	18.82504	0	0.001075874	0
96747.5	18.08425	0	9.69E-04	0
96801.89	17.41482	0	8.77E-04	0
96856.28	16.80842	0	7.97E-04	0
96910.67	16.25763	0	7.28E-04	0
96965.06	15.75593	0	6.68E-04	0
97019.45	15.2977	0	6.14E-04	0
97073.84	14.87803	0	5.68E-04	0
97128.22	14.50092	0	5.27E-04	0
97237	13.81524	0	4.56E-04	0
97345.77	13.22889	0	3.99E-04	0
97454.55	12.72282	0	3.53E-04	0
97563.32	12.28285	0	3.15E-04	0
97672.1	11.89734	0	2.83E-04	0
97780.88	11.55651	0	2.56E-04	0
97889.66	11.25269	0	2.33E-04	0
97998.43	10.98018	0	2.13E-04	0
98107.21	10.73438	0	1.96E-04	0
98215.98	10.51165	0	1.81E-04	0
98324.76	10.30889	0	1.68E-04	0
98433.53	10.12761	0	1.56E-04	0
98651.09	9.799197	0	1.37E-04	0
98868.64	9.519287	0	1.21E-04	0
99086.19	9.277794	0	1.08E-04	0
99303.74	9.06756	0	9.72E-05	0
99651.82	8.784669	0	8.37E-05	0
99825.86	8.659881	0	7.80E-05	0
99912.88	8.602313	0	7.55E-05	0
99956.39	8.573529	0	7.42E-05	0
99967.27	8.566339	0	7.39E-05	0
99972.71	8.562928	0	7.44E-05	0
99975.43	8.561737	0	7.64E-05	0
99976.79	8.561589	0	7.90E-05	0
99978.15	8.562046	0	8.36E-05	0
99978.83	8.562622	0	8.72E-05	0
99979.51	8.563515	0	9.18E-05	0
99980.19	8.564811	0	9.78E-05	0
99980.87	8.566608	0	1.06E-04	0
99981.55	8.569028	0	1.15E-04	0
99982.23	8.57221	0	1.28E-04	0
99982.91	8.576318	0	1.44E-04	0
99983.59	8.581537	0	1.63E-04	0
99984.27	8.588077	0	1.87E-04	0
99984.95	8.596173	0	2.17E-04	0
99985.63	8.60608	0	2.53E-04	0
99986.31	8.618072	0	2.96E-04	0
99986.99	8.632442	0	3.47E-04	0
99987.67	8.649491	0	4.08E-04	0
99988.35	8.669524	0	4.78E-04	0
99989.03	8.692843	0	5.60E-04	0
99989.71	8.719737	0	6.55E-04	0
99990.39	8.750471	0	7.63E-04	0
99991.07	8.785278	0	8.85E-04	0
99991.75	8.824346	0	0.001021205	0
99992.43	8.867806	0	0.001172955	0
99993.11	8.915725	0	0.001340105	0
99994.47	9.024828	0	0.001720209	0
99995.83	9.150597	0	0.002157829	0
99997.19	9.290595	0	0.002644504	0
99999.9	9.596169	0	0.003705741	0
100000.1	9.619312	0	0.003786072	0
100005	10.14433	0	0.00560743	0
100007.5	10.34472	0	0.006302163	0
100009.9	10.48153	0	0.00677642	0
100012.4	10.57221	0	0.007090682	0
100014.8	10.62167	0	0.007262124	0
100019.7	10.65931	0	0.007392654	0
100039.2	10.66641	0	0.007417813	0
100078.3	10.66592	0	0.007417248	0
100156.4	10.66494	0	0.007416118	0
100312.6	10.66299	0	0.007413858	0
100625.1	10.65907	0	0.007409337	0
101250.1	10.65125	0	0.007400295	0
102500.1	10.6356	0	0.007382211	0
105000	10.60426	0	0.007346045	0
110000	10.48197	0	0.007273722	0
120000	10.11607	0	0.007169423	0
125000	10.04103	0	0.007117382	0
130000	10.01934	0	0.007221032	0
135000	10.05097	0	0.007206728	0
140000	10.19088	0	0.007192346	0
141068	10.24335	0	0.007189274	0
150000	10.68272	0	0.007163582	0
155000	10.8129	0	0.007149201	0
160000	10.94291	0	0.007135676	0
170000	10.97661	0	0.007108629	0
175000	10.61314	0	0.007095105	0
180000	10.30462	0	0.007081582	0
185000	9.890617	0	0.007068058	0
190000	9.585943	0	0.007054535	0
195000	9.123412	0	0.007041011	0
200000	8.823549	0	0.007027487	0
210000	9.02076	0	0.007000426	0
220000	9.524915	0	0.006940335	0
230000	10.02887	0	0.006915907	0
240000	9.802077	0	0.006891493	0
250000	9.322686	0	0.006867086	0
260000	8.444632	0	0.006854953	0
270000	8.337343	0	0.006842825	0
280000	8.634257	0	0.006830698	0
290000	8.678973	0	0.006818575	0
300000	7.982785	0	0.006816265	0
310000	7.395151	0	0.00681396	0
320000	7.452593	0	0.006811655	0
330000	7.804214	0	0.00680935	0
340000	8.202357	0	0.006807045	0
350000	8.50171	0	0.006804618	0
360000	8.5051	0	0.006579356	0
370000	8.327721	0	0.006599557	0
380000	8.009865	0	0.00665093	0
390000	8.265139	0	0.006684019	0
400000	8.761715	0	0.006820076	0
410000	8.922929	0	0.006829151	0
420000	8.895193	0	0.006838153	0
430000	8.588033	0	0.006847154	0
440000	8.51775	0	0.006856156	0
450000	8.496033	0	0.006865157	0
460000	8.382973	0	0.006874159	0
470000	8.178646	0	0.006883165	0
480000	7.698541	0	0.006899967	0
490000	7.26762	0	0.006916773	0
500000	7.116631	0	0.00693358	0
520000	7.801778	0	0.006967193	0
530000	8.005797	0	0.006984005	0
540000	7.996303	0	0.007008392	0
550000	7.620866	0	0.007032784	0
560000	7.473471	0	0.007057176	0
570000	7.284262	0	0.007081568	0
580000	7.141701	0	0.007105965	0
600000	7.06061	0	0.007169383	0
620000	7.119524	0	0.007232807	0
640000	7.217611	0	0.007296236	0
660000	7.291284	0	0.007377043	0
680000	7.349096	0	0.007457857	0
700000	7.344791	0	0.007538677	0
700410	7.342685	0	0.00754071	0
720000	7.24012	0	0.007638176	0
740000	6.956877	0	0.007737681	0
760000	6.617512	0	0.007837187	0
770000	6.4629	0	0.007886946	0
780000	6.30833	0	0.0079436	0
800000	6.074349	0	0.008056928	0
820000	6.323318	0	0.008189218	0
840000	6.758367	0	0.008321515	0
860000	6.760114	0	0.008453813	0
871200	6.688143	0	0.008527899	0
871200.1	6.688142	0	0.0085279	0
871208.7	6.688087	0	0.008527957	0
871217.3	6.688031	0	0.008528014	0
871234.5	6.687921	0	0.008528128	0
871268.9	6.687699	0	0.008528355	0
871337.6	6.687258	0	0.00852881	0
871475.1	6.686373	0	0.008529719	0
871750.1	6.684605	0	0.008531538	0
872300.1	6.681068	0	0.008535176	0
873400.1	6.673994	0	0.008542453	0
875600.1	6.659846	0	0.008557005	0
880000	6.631559	0	0.008586117	0
940000	6.305794	0	0.00902966	0
960000	6.206424	0	0.009199207	0
1000000	6.111357	0	0.009538325	0
1050000	6.085239	0	0.009989832	0
1100000	6.10624	0	0.01050706	0
1103790	6.103845	0	0.01054627	0
1150000	6.074525	0	0.01102432	0
1200000	6.016067	0	0.01162495	0
1212330	5.986005	0	0.01177307	0
1218495	5.970968	0	0.01184713	0
1224660	5.955931	0	0.01192119	0
1249320	5.895783	0	0.01221743	0
1250000	5.894124	0	0.01222562	0
1251563	5.890311	0	0.01224674	0
1253125	5.886501	0	0.01226787	0
1256250	5.878879	0	0.01231014	0
1262500	5.863635	0	0.01239468	0
1275000	5.833146	0	0.01256376	0
1300000	5.772168	0	0.01290193	0
1312500	5.741678	0	0.01307101	0
1325000	5.709269	0	0.01324463	0
1350000	5.643926	0	0.01359311	0
1398000	5.518468	0	0.01431857	0
1400000	5.513253	0	0.01434881	0
1450000	5.443569	0	0.01513494	0
1475000	5.408733	0	0.01552801	0
1500000	5.365847	0	0.0159581	0
1530000	5.333401	0	0.01647626	0
1598280	5.325424	0	0.01765559	0
1598284	5.325422	0	0.01765566	0
1598287	5.325421	0	0.01765571	0
1598291	5.32542	0	0.01765578	0
1598294	5.325419	0	0.01765583	0
1598301	5.325417	0	0.01765596	0
1598307	5.325416	0	0.01765606	0
1598314	5.325414	0	0.01765618	0
1598321	5.325413	0	0.0176563	0
1598334	5.325411	0	0.01765653	0
1598361	5.325407	0	0.01765699	0
1598388	5.325404	0	0.01765746	0
1598495	5.325393	0	0.01765931	0
1598710	5.325369	0	0.01766302	0
1599140	5.325323	0	0.01767045	0
1600000	5.325211	0	0.01768501	0
1602640	5.320592	0	0.01766445	0
1605279	5.315955	0	0.01764361	0
1610557	5.306682	0	0.01760194	0
1621114	5.288134	0	0.01751857	0
1642228	5.251038	0	0.01735185	0
1684455	5.176847	0	0.0170184	0
1768910	5.028461	0	0.0163515	0
1768911	5.028459	0	0.01635149	0
1768942	5.028402	0	0.01635125	0
1768957	5.028375	0	0.01635113	0
1768972	5.028349	0	0.01635101	0
1769033	5.028241	0	0.01635053	0
1769154	5.028029	0	0.01634957	0
1769397	5.027602	0	0.01634765	0
1769883	5.026748	0	0.01634381	0
1770855	5.025041	0	0.01633614	0
1772798	5.021627	0	0.0163208	0
1776684	5.0148	0	0.01629011	0
1784456	5.001147	0	0.01622874	0
1800000	4.973845	0	0.01610584	0
1900000	4.841086	0	0.01405642	0
1917110	4.826469	0	0.01306017	0
1917113	4.826466	0	0.01306	0
1917194	4.826395	0	0.01305528	0
1917275	4.826325	0	0.01305056	0
1917437	4.826187	0	0.01304113	0
1917761	4.82591	0	0.01302225	0
1918409	4.825357	0	0.0129845	0
1919704	4.824252	0	0.01290906	0
1922294	4.82204	0	0.01275819	0
1927474	4.817618	0	0.01245643	0
1937835	4.808772	0	0.01185286	0
1958557	4.791081	0	0.01064572	0
2000000	4.755699	0	0.008232113	0
2073000	4.69337	0	0.00741471	0
2249250	4.597869	0	0.006935384	0
2286000	4.577955	0	0.00683544	0
2300000	4.57037	0	0.00674863	0
2400000	4.508793	0	0.00644543	0
2464399	4.469139	0	0.006212035	0
2464400	4.46914	0	0.006212032	0
2500000	4.447217	0	0.00608301	0
2600000	4.38564	0	0.00557361	0
2900000	4.15539	0	0.00447678	0
3000000	4.06925	0	0.00416438	0
3200000	3.91731	0	0.0034573	0
3400000	3.79935	0	0.00310323	0
3600000	3.68139	0	0.00295129	0
3800000	3.595521	0	0.00268522	0
4000000	3.54451	0	0.00255628	0
4200000	3.520419	0	0.00236429	0
4400000	3.51875	0	0.00224896	0
4500000	3.526716	0	0.00220245	0
4600000	3.53468	0	0.002085	0
4800000	3.56417	0	0.00194926	0
5000000	3.605069	0	0.00177506	0
5043490	3.611059	0	0.001742491	0
5200000	3.63261	0	0.001625285	0
5400000	3.694496	0	0.00147551	0
5500000	3.725437	0	0.00140431	0
5600000	3.75638	0	0.00135409	0
5800000	3.79793	0	0.00125926	0
6000000	3.850102	0	0.00114687	0
6384450	3.950389	0	9.85E-04	0
6508030	3.982627	0	9.33E-04	0
6800000	4.05879	0	8.10E-04	0
7000000	4.099548	0	7.28E-04	0
7043600	4.108433	0	7.17E-04	0
7270000	4.15457	0	6.60E-04	0
7936600	4.25866	0	4.98E-04	0
7936601	4.25866	0	4.98E-04	0
8000000	4.26856	0	4.83E-04	0
8600000	4.32958	0	3.81E-04	0
9000000	4.34747	0	3.34E-04	0
9399830	4.351996	0	3.02E-04	0
9500000	4.35313	0	2.94E-04	0
1.00E+07	4.342787	0	2.76E-04	0
1.01E+07	4.341238	0	2.75E-04	0
1.02E+07	4.33865	0	2.74E-04	0
1.10E+07	4.30897	0	2.90E-04	0
1.16E+07	4.275058	0	3.28E-04	0
1.20E+07	4.25245	0	3.62E-04	0
1.24E+07	4.229842	0	4.07E-04	0
1.24E+07	4.228299	0	4.10E-04	0
1.30E+07	4.19593	0	4.74E-04	0
1.35E+07	4.158473	0	5.14E-04	0
1.40E+07	4.121017	0	5.63E-04	0
1.45E+07	4.085988	0	5.89E-04	0
1.45E+07	4.085987	0	5.89E-04	0
1.45E+07	4.08356	0	5.91E-04	0
1.50E+07	4.03734	0	5.99E-04	0
1.60E+07	3.92928	0	5.85E-04	0
1.70E+07	3.802046	0	5.78E-04	0
1.80E+07	3.67481	0	1.15E-03	0
1.90E+07	3.562825	0	3.54E-03	0
2.00E+07	3.45084	0	8.71E-03	0
